2018.52055  0
2018.52329  0
2018.52603  0
2018.52877  0
2018.53151  0
2018.53425  0
2018.53699  0
2018.53973  0
2018.54247  0
2018.54521  0
2018.54795  0
2018.55068  0
2018.55342  0
2018.55616  0
2018.55890  0
2018.56164  0
2018.56438  0
2018.56712  0
2018.56986  0
2018.57260  0
2018.57534  0
2018.57808  0
2018.58082  0
2018.58356  0
2018.58630  0
2018.58904  0
2018.59178  0
2018.59452  0
2018.59726  0
2018.60000  0
2018.60274  0
2018.60548  0
2018.60822  0
2018.61096  0
2018.61370  0
2018.61644  0
2018.61918  0
2018.62192  0
2018.62466  0
2018.62740  0
2018.63014  0
2018.63288  0
2018.63562  0
2018.63836  0
2018.64110  0
2018.64384  0
2018.64658  0
2018.64932  0
2018.65205  0
2018.65479  0
2018.65753  0
2018.66027  0
2018.66301  0
2018.66575  0
2018.66849  0
2018.67123  0
2018.67397  0
2018.67671  0
2018.67945  0
2018.68219  0
2018.68493  0
2018.68767  0
2018.69041  0
2018.69315  0
2018.69589  0
2018.69863  0
2018.70137  0
2018.70411  0
2018.70685  0
2018.70959  0
2018.71233  0
2018.71507  0
2018.71781  0
2018.72055  0
2018.72329  0
2018.72603  0
2018.72877  0
2018.73151  0
2018.73425  0
2018.73699  0
2018.73973  0
2018.74247  0
2018.74521  0
2018.74795  0
2018.75342  0
2018.75616  0
2018.75890  0
2018.76164  0
2018.76438  0
2018.76712  0
2018.76986  0
2018.77260  0
2018.77534  0
2018.77808  0
2018.78082  0
2018.78356  0
2018.78630  0
2018.78904  0
2018.79178  0
2018.79452  0
2018.79726  0
2018.80000  0
2018.80274  0
2018.80548  0
2018.80822  0
2018.81096  0
2018.81370  0
2018.81644  0
2018.81918  0
2018.82192  0
2018.82466  0
2018.82740  0
2018.83014  0
2018.83288  0
2018.83562  0
2018.83836  0
2018.84110  0
2018.84384  0
2018.84658  0
2018.84932  0
2018.85205  0
2018.85479  0
2018.85753  0
2018.86027  0
2018.86301  0
2018.86575  0
2018.86849  0
2018.87123  0
2018.87397  0
2018.87671  0
2018.87945  0
2018.88219  0
2018.88493  0
2018.88767  0
2018.89041  0
2018.89315  0
2018.89589  0
2018.89863  0
2018.90137  0
2018.90411  0
2018.90685  0
2018.90959  0
2018.91233  0
2018.91507  0
2018.91781  0
2018.92055  0
2018.92329  0
2018.92603  0
2018.92877  0
2018.93151  0
2018.93425  0
2018.93699  0
2018.93973  0
2018.94247  0
2018.94521  0
2018.94795  0
