1997.92329  0
1997.92603  0
1997.92877  0
1997.93151  0
1997.93425  0
1997.93699  0
1997.93973  0
1997.94247  0
1997.94521  0
1997.94795  0
1997.95068  0
1997.95342  0
1997.95616  0
1997.95890  0
1997.96164  0
1997.96438  0
1997.96712  0
1997.96986  0
1997.97260  0
1997.97534  0
1997.97808  0
1997.98082  0
1997.98356  0
1997.98630  0
1997.98904  0
1997.99178  0
1997.99452  0
1997.99726  0
1998.00000  0
1998.00274  0
1998.16438  0
1998.16712  0
1998.16986  0
1998.24932  0
1998.25205  0
1998.25479  0
1998.25753  0
1998.26027  0
1998.26301  0
1998.26575  0
1998.26849  0
1998.27123  0
1998.27397  0
1998.27671  0
1998.27945  0
1998.28219  0
1998.28493  0
1998.28767  0
1998.29041  0
1998.29315  0
1998.29589  0
1998.29863  0
1998.30137  0
1998.30411  0
1998.30685  0
1998.30959  0
1998.31233  0
1998.31507  0
1998.31781  0
1998.32055  0
1998.32329  0
1998.32603  0
1998.32877  0
1998.33425  0
1998.33699  0
1998.33973  0
1998.34247  0
1998.34521  0
1998.34795  0
1998.35068  0
1998.35342  0
1998.35616  0
1998.35890  0
1998.36164  0
1998.36438  0
1998.36712  0
1998.36986  0
1998.37260  0
1998.37534  0
1998.37808  0
1998.38356  0
1998.38630  0
1998.38904  0
1998.39178  0
1998.39452  0
1998.39726  0
1998.40000  0
1998.40274  0
1998.40548  0
1998.40822  0
1998.41096  0
1998.41370  0
1998.41644  0
1998.41918  0
1998.42192  0
1998.42466  0
1998.42740  0
1998.43014  0
1998.43288  0
1998.43562  0
1998.43836  0
1998.44110  0
1998.44384  0
1998.44658  0
1998.44932  0
1998.45205  0
1998.45479  0
1998.46027  0
1998.46301  0
1998.46575  0
1998.46849  0
1998.47123  0
1998.47397  0
1998.47671  0
1998.49589  0
1998.50137  0
1998.50411  0
1998.50685  0
1998.50959  0
1998.51233  0
1998.51507  0
1998.51781  0
1998.52055  0
1998.52329  0
1998.52603  0
1998.52877  0
1998.53151  0
1998.53425  0
1998.53699  0
1998.53973  0
1998.54247  0
1998.54521  0
1998.54795  0
1998.55068  0
1998.55342  0
1998.55616  0
1998.55890  0
1998.56164  0
1998.56438  0
1998.56712  0
1998.56986  0
1998.57260  0
1998.57534  0
1998.57808  0
1998.58082  0
1998.58356  0
1998.58630  0
1998.58904  0
1998.59178  0
1998.59452  0
1998.59726  0
1998.60000  0
1998.60274  0
1998.60548  0
1998.60822  0
1998.61096  0
1998.61370  0
1998.61644  0
1998.61918  0
1998.62192  0
1998.62466  0
1998.62740  0
1998.63014  0
1998.63288  0
1998.65479  0
1998.65753  0
1998.66027  0
1998.66301  0
1998.66575  0
1998.66849  0
1998.67123  0
1998.67397  0
1998.67671  0
1998.67945  0
1998.68219  0
1998.68493  0
1998.68767  0
1998.69041  0
1998.69315  0
1998.69589  0
1998.69863  0
1998.70137  0
1998.70411  0
1998.70685  0
1998.70959  0
1998.71233  0
1998.71507  0
1998.71781  0
1998.72055  0
1998.72329  0
1998.72603  0
1998.72877  0
1998.73151  0
1998.73425  0
1998.73699  0
1998.74247  0
1998.74521  0
1998.74795  0
1998.75068  0
1998.75342  0
1998.75616  0
1998.75890  0
1998.76164  0
1998.76438  0
1998.76712  0
1998.76986  0
1998.77260  0
1998.77534  0
1998.77808  0
1998.78082  0
1998.78356  0
1998.78630  0
1998.78904  0
1998.79178  0
1998.79452  0
1998.79726  0
1998.80000  0
1998.80274  0
1998.80548  0
1998.80822  0
1998.81096  0
1998.81370  0
1998.81644  0
1998.81918  0
1998.82192  0
1998.82466  0
1998.82740  0
1998.83836  0
1998.84110  0
1998.84384  0
1998.84658  0
1998.84932  0
1998.91507  0
1998.91781  0
1998.92055  0
1998.92329  0
1998.92603  0
1998.92877  0
1998.93151  0
1998.93425  0
1998.93699  0
1998.93973  0
1998.94247  0
1998.94521  0
1998.94795  0
1998.95068  0
1998.95342  0
1998.95616  0
1998.95890  0
1998.96164  0
1998.96438  0
1998.96712  0
1998.97534  0
1998.97808  0
1998.98082  0
1998.98356  0
1998.98630  0
1998.98904  0
1998.99178  0
1998.99452  0
1999.02740  0
1999.03014  0
1999.03288  0
1999.03562  0
1999.03836  0
1999.04110  0
1999.04384  0
1999.04658  0
1999.05753  0
1999.06027  0
1999.06301  0
1999.32055  0
1999.32603  0
1999.32877  0
1999.33151  0
1999.34795  0
1999.35068  0
1999.43562  0
1999.43836  0
1999.44110  0
1999.44384  0
1999.44658  0
1999.44932  0
1999.45205  0
1999.45479  0
1999.46849  0
1999.47123  0
1999.47397  0
1999.47671  0
1999.47945  0
1999.48219  0
1999.48493  0
1999.48767  0
1999.49041  0
1999.49315  0
1999.49589  0
1999.49863  0
1999.50137  0
1999.50411  0
1999.50685  0
1999.50959  0
1999.51233  0
1999.51507  0
1999.51781  0
1999.52055  0
1999.52329  0
1999.52603  0
1999.52877  0
1999.53151  0
1999.53425  0
1999.53699  0
1999.53973  0
1999.54247  0
1999.54521  0
1999.54795  0
1999.55068  0
1999.55342  0
1999.55616  0
1999.55890  0
1999.56164  0
1999.56438  0
1999.56712  0
1999.56986  0
1999.63836  0
1999.85205  0
1999.85479  0
1999.85753  0
1999.88493  0
1999.98630  0
1999.99452  0
2000.00000  0
2000.00273  0
2000.00546  0
2000.00820  0
2000.01093  0
2000.01366  0
2000.01639  0
2000.01913  0
2000.02186  0
2000.02459  0
2000.02732  0
2000.03005  0
2000.03279  0
2000.03552  0
2000.03825  0
2000.04098  0
2000.04372  0
2000.04645  0
2000.04918  0
2000.05191  0
2000.05464  0
2000.05738  0
2000.06011  0
2000.06284  0
2000.06557  0
2000.06831  0
2000.07104  0
2000.07377  0
2000.07650  0
2000.07923  0
2000.08197  0
2000.08470  0
2000.08743  0
2000.09016  0
2000.09290  0
2000.09563  0
2000.09836  0
2000.10109  0
2000.10383  0
2000.10656  0
2000.10929  0
2000.11202  0
2000.11475  0
2000.11749  0
2000.12022  0
2000.12295  0
2000.12568  0
2000.12842  0
2000.13115  0
2000.13388  0
2000.13661  0
2000.13934  0
2000.14208  0
2000.14481  0
2000.14754  0
2000.15027  0
2000.15301  0
2000.15574  0
2000.15847  0
2000.16120  0
2000.16393  0
2000.16667  0
2000.16940  0
2000.17213  0
2000.17486  0
2000.17760  0
2000.18033  0
2000.18306  0
2000.18579  0
2000.18852  0
2000.19126  0
2000.19399  0
2000.19672  0
2000.19945  0
2000.20219  0
2000.20492  0
2000.20765  0
2000.21038  0
2000.21311  0
2000.21585  0
2000.21858  0
2000.22131  0
2000.22404  0
2000.22678  0
2000.22951  0
2000.23224  0
2000.23497  0
2000.23770  0
2000.24044  0
2000.24317  0
2000.24590  0
2000.24863  0
2000.25137  0
2000.25410  0
2000.25683  0
2000.25956  0
2000.26230  0
2000.26503  0
2000.26776  0
2000.27049  0
2000.27322  0
2000.27596  0
2000.27869  0
2000.28142  0
2000.28415  0
2000.28689  0
2000.28962  0
2000.29235  0
2000.29508  0
2000.29781  0
2000.30055  0
2000.30328  0
2000.30601  0
2000.30874  0
2000.31148  0
2000.31421  0
2000.31694  0
2000.31967  0
2000.32240  0
2000.32514  0
2000.32787  0
2000.33060  0
2000.33333  0
2000.33607  0
2000.33880  0
2000.34153  0
2000.34426  0
2000.34699  0
2000.34973  0
2000.35246  0
2000.35519  0
2000.35792  0
2000.36066  0
2000.36339  0
2000.36612  0
2000.36885  0
2000.37158  0
2000.37432  0
2000.37705  0
2000.37978  0
2000.38251  0
2000.38525  0
2000.38798  0
2000.39071  0
2000.39344  0
2000.39617  0
2000.39891  0
2000.40164  0
2000.40437  0
2000.40710  0
2000.40984  0
2000.41257  0
2000.41530  0
2000.41803  0
2000.42077  0
2000.42350  0
2000.42623  0
2000.42896  0
2000.43169  0
2000.43443  0
2000.43716  0
2000.43989  0
2000.44262  0
2000.44536  0
2000.44809  0
2000.45082  0
2000.45355  0
2000.45628  0
2000.45902  0
2000.46175  0
2000.46448  0
2000.46721  0
2000.46995  0
2000.47268  0
2000.47541  0
2000.47814  0
2000.48087  0
2000.48361  0
2000.48634  0
2000.48907  0
2000.49180  0
2000.49454  0
2000.49727  0
2000.50000  0
2000.50273  0
2000.50546  0
2000.50820  0
2000.51093  0
2000.51366  0
2000.51639  0
2000.51913  0
2000.52186  0
2000.52459  0
2000.52732  0
2000.53005  0
2000.53279  0
2000.53552  0
2000.53825  0
2000.54098  0
2000.54372  0
2000.54645  0
2000.54918  0
2000.55191  0
2000.55464  0
2000.55738  0
2000.56011  0
2000.56284  0
2000.56557  0
2000.56831  0
2000.57104  0
2000.57377  0
2000.57650  0
2000.57923  0
2000.58197  0
2000.58470  0
2000.58743  0
2000.59016  0
2000.59290  0
2000.59563  0
2000.59836  0
2000.60109  0
2000.60383  0
2000.60656  0
2000.60929  0
2000.61202  0
2000.61475  0
2000.61749  0
2000.62022  0
2000.62295  0
2000.62568  0
2000.62842  0
2000.63115  0
2000.63388  0
2000.63661  0
2000.63934  0
2000.64208  0
2000.64481  0
2000.64754  0
2000.65027  0
2000.65301  0
2000.65574  0
2000.65847  0
2000.66120  0
2000.66393  0
2000.66667  0
2000.66940  0
2000.67213  0
2000.67486  0
2000.67760  0
2000.68033  0
2000.68306  0
2000.68579  0
2000.68852  0
2000.69126  0
2000.69399  0
2000.69672  0
2000.69945  0
2000.70219  0
2000.70492  0
2000.70765  0
2000.71038  0
2000.71311  0
2000.71585  0
