2015.70137     3.9166     1.1800
2015.70411     5.0995     0.9200
2015.70685     4.6825     0.9700
2015.70959     4.6355     0.9300
2015.71233     5.4684     0.9300
2015.71507     3.3114     0.9300
2015.71781     4.0043     0.9400
2015.72055     5.8873     0.9500
2015.72329     3.6103     0.9600
2015.72603     3.8232     0.9300
2015.72877     6.1762     0.9300
2015.73151     3.3091     0.9600
2015.73425     4.7321     0.9500
2015.73699     5.2751     0.9800
2015.73973     4.7380     1.0600
2015.74247     4.4010     0.9700
2015.74521     6.9339     1.0600
2015.74795     6.3569     1.0200
2015.75068     4.1799     0.9700
2015.75342     5.0428     0.9300
2015.75616     5.8758     0.9500
2015.75890     4.9488     0.9500
2015.76164     5.8817     0.9900
2015.76438     5.6147     0.9400
2015.76712     4.5176     0.9500
2015.76986     7.7506     0.9500
2015.77260     6.8036     0.9600
2015.77534     6.8465     0.9300
2015.77808     5.1195     0.9400
2015.78082     5.4824     0.9500
2015.78356     4.8554     1.0100
2015.78630     6.7384     1.0500
2015.78904     4.1813     0.9700
2015.79178     5.0243     0.9600
2015.79452     6.2572     0.9600
2015.79726     6.2302     1.0700
2015.80000     6.2032     1.0300
2015.80274     7.3961     1.0200
2015.80548     5.8991     1.0100
2015.80822     5.4020     0.9400
2015.81096     8.6850     1.0000
2015.81370     5.8480     0.9700
2015.81644     5.7409     1.0300
2015.81918     7.2639     0.9600
2015.82192     4.0369     0.9700
2015.82466     6.4198     0.9600
2015.82740     2.8728     0.9500
2015.83014     5.4957     1.0700
2015.83288     4.4287     0.9800
2015.83562     5.3917     0.9800
2015.83836     5.2546     1.0000
2015.84110     4.0776     0.9400
2015.84384     4.6705     0.9400
2015.84658     5.3035     0.9700
2015.84932     6.4665     0.9600
2015.85205     4.6694     0.9900
2015.85479     6.1524     0.9900
2015.85753     6.6253     0.9500
2015.86027     2.8683     0.9800
2015.86301     4.0713     0.9500
2015.86575     5.0242     0.9600
2015.86849     5.3272     0.9600
2015.87123     4.3302     0.9700
