2015.71233     32.78       1.02
2015.71507     33.92       0.90
2015.71781     38.72       3.17
2015.72603     33.37       1.02
2015.72877     30.79       0.92
2015.73151     31.09       0.97
2015.73425     31.54       0.96
2015.73699     32.21       0.97
2015.73973     29.18       1.06
2015.74247     35.29       1.01
2015.74521     30.21       1.02
2015.74795     30.57       0.98
2015.75068     31.08       0.90
2015.75342     29.08       0.90
2015.75616     31.43       0.90
2015.75890     32.45       0.93
2015.76164     31.90       0.94
2015.76438     29.70       0.90
2015.76712     29.25       0.92
2015.76986     31.19       0.91
2015.77260     30.49       0.89
2015.77534     31.62       0.90
2015.77808     30.00       0.89
2015.78082     34.08       0.90
2015.78356     30.03       0.94
2015.78630     32.83       0.86
2015.78904     32.00       0.88
2015.79178     31.70       0.87
2015.79452     31.65       0.89
2015.79726     32.28       0.94
2015.80000     33.06       0.92
2015.80274     29.87       0.94
2015.80548     30.65       0.91
2015.80822     32.15       0.88
2015.81096     32.06       0.94
2015.81370     28.20       0.88
2015.81644     30.97       0.91
2015.81918     31.98       0.88
2015.82192     30.14       0.88
2015.82466     34.32       0.90
2015.82740     34.32       0.87
2015.83014     28.76       0.93
2015.83288     32.08       0.93
2015.83562     32.87       0.90
2015.83836     31.43       0.89
2015.84110     32.42       0.88
2015.84384     34.25       0.87
2015.84658     32.91       0.86
2015.84932     30.91       0.90
2015.85205     33.29       0.89
2015.85479     32.18       0.89
2015.85753     32.37       0.89
2015.86027     31.71       0.90
2015.86301     32.38       0.90
2015.86575     33.42       0.91
2015.86849     32.41       0.90
2015.87123     32.19       0.90
2015.87397     33.65       0.89
2015.87671     32.55       0.89
2015.87945     29.35       0.90
2015.88219     28.25       0.91
2015.88493     33.14       0.94
2015.88767     30.12       0.90
2015.89041     30.41       0.90
2015.89315     29.81       0.89
2015.89589     31.21       0.90
2015.89863     31.26       0.90
2015.90137     33.30       0.90
2015.90411     31.56       0.88
2015.90685     32.16       0.90
2015.90959     33.79       0.90
2015.91233     33.64       0.88
2015.91507     32.65       0.90
2015.91781     32.55       0.88
2015.92055     30.89       0.89
2015.92329     32.43       0.89
2015.92603     31.27       0.90
2015.92877     31.77       0.89
2015.93151     32.65       0.88
2015.93425     32.00       0.88
2015.93699     30.31       0.91
2015.93973     31.12       0.93
2015.94247     32.14       0.91
