2012.00000     12.89       3.45
2012.00273      8.24       3.24
2012.00546      9.89       3.18
2012.00820     12.16       3.22
2012.01093      9.38       3.23
2012.01366      7.02       3.21
2012.01639      8.53       3.22
2012.01913      9.13       3.20
2012.02186      4.74       3.20
2012.02459     10.75       3.21
2012.02732     10.93       3.21
2012.03005     10.02       3.23
2012.03279     12.96       3.25
2012.03552     16.70       3.26
2012.03825     16.66       3.24
2012.04098      9.20       8.90
2012.04372     13.12       3.30
2012.04645     11.81       3.24
2012.04918     13.10       3.26
2012.05191     14.08       3.22
2012.05464     14.05       3.22
2012.05738      9.29       3.29
2012.06011      9.30       3.29
2012.06284     12.43       3.30
2012.06557     11.11       3.28
2012.06831      4.75       3.26
2012.07104      7.68       3.32
2012.07377      9.04       3.27
2012.07650     15.90       3.25
2012.07923     13.06       3.21
2012.08197     10.64       3.24
2012.08470     10.31       3.29
2012.08743      9.88       3.37
2012.09016     11.95       3.23
2012.09290     15.02       3.28
2012.09563     15.08       3.25
2012.09836     12.70       3.42
2012.10109     11.12       3.42
2012.10383      9.84       3.24
2012.10656     10.52       3.29
2012.10929     13.52       3.32
2012.11202     11.97       3.29
2012.11475     12.24       3.33
2012.11749     11.39       3.39
2012.12022     11.47       3.32
2012.12295     18.43       3.33
2012.12568     10.30       3.32
2012.12842      8.87       3.31
2012.13115     14.84       3.36
2012.13388     11.74       3.38
2012.13661     23.79       3.37
2012.13934     10.69       3.47
2012.14208     17.06       3.40
2012.14481     15.65       3.41
2012.14754     21.39       3.42
2012.15027     10.98       3.24
2012.15301     13.83       3.22
2012.15574     11.24       3.22
2012.15847      9.81       3.30
2012.16120     13.54       3.29
2012.16393     10.65       3.36
2012.16667     15.95       3.44
2012.16940     13.39       3.25
2012.17213     10.50       3.28
2012.17486      9.85       3.38
2012.17760     11.62       3.29
2012.18033     13.49       3.22
2012.18306     15.01       3.43
2012.18579      9.57       3.32
2012.18852     11.01       3.30
2012.19126      5.43       3.30
2012.19399     10.55       3.55
2012.19672      8.70       3.24
2012.19945      8.86       3.29
2012.20219      9.36       3.31
2012.20492     11.96       3.28
2012.20765      8.84       3.29
2012.21038     11.14       3.29
2012.21311      9.38       3.35
2012.21585     13.29       3.74
2012.21858      9.71       3.25
2012.22131     12.57       3.30
2012.22404     11.70       3.39
2012.22678     10.75       3.36
2012.22951     12.09       3.35
2012.23224      7.56       3.50
2012.23497      4.23       3.46
2012.23770      9.02       3.37
2012.24044     16.80       3.28
2012.24317     13.08       3.38
2012.24590      4.29       3.38
2012.24863      9.79       3.30
2012.25137     13.28       3.31
2012.25410     17.78       3.25
2012.25683     12.20       3.36
2012.25956      8.42       3.27
2012.26230     10.09       3.48
2012.26503     13.05       3.41
2012.26776     15.77       3.24
2012.27049     12.01       3.40
2012.27322     14.32       3.33
2012.27596     15.83       3.28
2012.27869     13.26       3.42
2012.28142     14.56       3.31
2012.28415     13.62       3.24
2012.28689     15.79       3.25
2012.28962      8.05       3.43
2012.29235      8.24       3.44
2012.29508      9.77       3.31
2012.29781      2.87       3.40
2012.30055      8.71       3.50
2012.30328     17.22       3.47
2012.30601     17.83       3.30
2012.30874      6.94       3.53
2012.31148     10.15       3.39
2012.31421      6.49       3.66
2012.31694     11.02       3.36
2012.31967     13.07       3.59
2012.32240     11.13       3.45
2012.32514     16.24       3.65
2012.32787     12.35       3.47
2012.33060     11.77       3.52
2012.33333     15.45       3.79
2012.33607      3.46       3.53
2012.33880      7.61       3.42
2012.34153     10.15       3.35
2012.34426     19.00       3.24
2012.34699     16.85       3.38
2012.34973     15.10       3.27
2012.35246     19.59       3.30
2012.35519      8.70       3.44
2012.35792     13.53       3.29
2012.36066     18.90       3.35
2012.36339     16.80       3.30
2012.36612     18.02       3.28
2012.36885     18.45       3.40
2012.37158     12.85       3.35
2012.37432     17.87       3.34
2012.37705     16.52       3.44
2012.37978     28.49       3.66
2012.38251     20.21       3.41
2012.38525      7.64       3.35
2012.38798     11.35       3.38
2012.39071     11.72       3.40
2012.39344     14.27       3.40
2012.39617     18.73       3.33
2012.39891     11.35       3.37
2012.40164     16.47       3.37
2012.40437     15.18       3.29
2012.40710     18.83       3.42
2012.40984     10.39       3.42
2012.41257     16.89       3.26
2012.41530     19.67       3.26
2012.41803     14.82       3.27
2012.42077     18.54       3.27
2012.42350     22.58       3.27
2012.42623     23.53       3.28
2012.42896     21.22       3.31
2012.43169     21.07       3.41
2012.43443     24.86       3.46
2012.43716     20.59       3.76
2012.43989     19.99       3.42
2012.44262     16.63       3.51
2012.44536     12.15       3.51
2012.44809     14.99       3.50
2012.45082     13.00       3.54
2012.45355     14.03       3.32
2012.45628     20.54       3.36
2012.45902     18.46       3.64
2012.46175     16.97       3.37
2012.46448      9.76       3.63
2012.46721     18.66       3.56
2012.46995     22.13       3.39
2012.47268     26.28       3.51
2012.47541     18.70       3.49
2012.47814     16.18       3.33
2012.48087     15.38       3.33
2012.48361     18.49       3.32
2012.48634     17.13       3.42
2012.48907     25.51       3.49
2012.49180     11.42       3.47
2012.49454     11.92       3.39
2012.49727     24.06       3.37
2012.50000     17.77       3.41
2012.50273     22.18       3.36
2012.50546     29.23       3.30
2012.50820     17.13       3.50
2012.51093     20.49       3.33
2012.51366     18.24       3.27
2012.51639     24.28       3.38
2012.51913     30.03       3.50
2012.52186     16.57       3.38
2012.52459     15.34       3.32
2012.52732     22.39       3.34
2012.53005     23.69       3.44
2012.53279     16.44       3.55
2012.53552     26.84       3.73
2012.53825     15.28       3.39
2012.54098     15.49       3.29
2012.54372     16.14       3.34
2012.54645     10.24       3.61
2012.54918     19.46       3.30
2012.55191     15.26       3.44
2012.55464     18.30       3.52
2012.55738     21.01       3.33
2012.56011     21.29       3.45
2012.56284     18.39       3.46
2012.56557     22.28       3.23
2012.56831     20.44       3.40
2012.57104     20.49       3.32
2012.57377     20.33       3.37
2012.57650     19.90       3.31
2012.57923     18.78       3.39
2012.58197     22.97       3.40
2012.58470     20.52       3.48
2012.58743     15.11       3.50
2012.59016     12.41       3.65
2012.59290     18.76       3.50
2012.59563     23.90       3.48
2012.59836      9.52       3.80
2012.60109     29.16       3.63
2012.60383      9.94       3.52
2012.60656     18.27       3.69
2012.60929     15.82       3.46
2012.61202     17.30       3.36
2012.61475     16.73       3.32
2012.61749     15.94       3.54
2012.62022     17.98       3.58
2012.62295     13.69       3.45
2012.62568     12.71       3.36
2012.62842     17.55       3.43
2012.63115     14.60       3.68
2012.63388     11.52       3.49
2012.63661     30.98       3.44
2012.63934     15.67       3.55
2012.64208     12.23       3.48
2012.64481     20.97       3.52
2012.64754     24.65       3.44
2012.65027     10.49       3.49
2012.65301     18.96       3.47
2012.65574     19.40       3.51
2012.65847     20.51       3.51
2012.66120     21.37       3.56
2012.66393     16.47       3.59
2012.66667     21.46       3.55
2012.66940     19.73       3.53
2012.67213      8.85       3.38
2012.67486     19.60       3.40
2012.67760     12.72       3.40
2012.68033     15.77       3.45
2012.68306     10.95       3.40
2012.68579     17.50       3.41
2012.68852     11.40       3.45
2012.69126     17.80       3.64
2012.69399      7.91       3.43
2012.69672     11.07       3.43
2012.69945      8.54       3.59
2012.70219     16.60       3.46
2012.70492      9.11       3.30
2012.70765     13.82       3.35
2012.71038     11.84       3.42
2012.71311     15.20       3.44
2012.71585      9.99       3.45
2012.71858     19.39       3.31
2012.72131     15.18       3.41
2012.72404     16.21       3.34
2012.72678     16.39       3.59
2012.72951     11.87       3.59
2012.73224     12.37       3.46
2012.73497     17.28       3.54
2012.73770     11.50       3.48
2012.74044     10.33       3.55
2012.74317      9.85       3.42
2012.74590      7.97       3.40
2012.74863     14.73       3.26
2012.75137     13.90       3.39
2012.75410     11.32       3.40
2012.75683     10.88       3.33
2012.75956      9.50       3.27
2012.76230     14.94       3.35
2012.76503     13.56       3.30
2012.76776     11.82       3.31
2012.77049     13.23       3.37
2012.77322     17.56       3.32
2012.77596     13.78       3.37
2012.77869     12.77       3.32
2012.78142     13.77       3.32
2012.78415     12.57       3.36
2012.78689     10.17       3.32
2012.78962     11.10       3.39
2012.79235     14.47       3.31
2012.79508     15.39       3.51
2012.79781     17.06       3.53
2012.80328     13.68       4.36
2012.80601     16.20       3.30
2012.80874     18.18       3.40
2012.81148     19.20       3.37
2012.81421      8.17       3.54
2012.81694     18.39       3.54
2012.81967     16.63       3.44
2012.82240     14.07       3.40
2012.82514     12.16       3.39
2012.82787     17.53       3.41
2012.83060     17.92       3.44
2012.83333     15.89       3.39
2012.83607     12.13       3.36
2012.83880     11.56       3.49
2012.84153     15.38       3.39
2012.84426     14.82       3.38
2012.84699     14.76       3.34
2012.84973     14.16       3.32
2012.85246     16.91       3.40
2012.85519     15.36       3.34
2012.85792     18.57       3.41
2012.86066     12.16       3.36
2012.86339     18.61       3.36
2012.86612     17.46       3.43
2012.86885     13.37       3.35
2012.87158      9.49       3.45
2012.87432     16.33       3.48
2012.87705     16.02       3.35
2012.87978     11.35       3.30
2012.88251     16.60       3.37
2012.88525     11.81       3.38
2012.88798     10.92       3.46
2012.89071      8.78       3.40
2012.89344     14.40       3.46
2012.89617     15.91       3.33
2012.89891     14.07       3.30
2012.90164     17.63       3.33
2012.90437     12.19       3.37
2012.90710     12.56       3.39
2012.90984     12.74       3.33
2012.91257     15.49       3.35
2012.91530     16.49       3.29
2012.91803     13.70       3.34
2012.92077     10.12       3.24
2012.92350     13.24       3.29
2012.92623      8.78       3.37
2012.92896      9.49       3.31
2012.93169     10.44       3.31
2012.93443     12.07       3.29
2012.94809     12.04       4.01
2012.95082     13.66       3.39
2012.95355     16.34       3.24
2012.95628      8.79       3.23
2012.95902     10.59       3.34
2012.96175      7.03       3.31
2012.96448      9.21       3.25
2012.96721     12.96       3.27
2012.96995     12.21       3.34
2012.97268     10.72       3.25
2012.97541      9.83       3.24
2012.97814     11.56       3.22
2012.98087     10.95       3.21
2012.98361      8.74       3.23
2012.98634     12.22       3.30
2012.98907     12.05       3.29
2012.99180      7.85       3.89
2012.99454     13.48       3.23
